timestamp,username,ip_address,location,incident_type,risk_score,severity,ml_anomaly_score,is_ml_anomaly,reasons,recommended_action,decision_method,action_executed,action_type,action_details,action_timestamp,ticket_generated,ticket_id,ticket_path,timeline
2025-02-26 02:33:00,markbuchanan,146.98.160.137,"North Hannahview, Micronesia",Possible Brute Force Success,60.97,MEDIUM,24.7,0,"['High number of failed login attempts', 'Login attempt occurred during unusual hours', 'Suspicious activity flag detected', 'High threat level detected', 'ML anomaly model did not strongly confirm behavioral abnormality']","Force password reset, terminate active sessions, and escalate to L2 analyst.",Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Force Password Reset,Password reset was simulated for user markbuchanan.,2026-07-03T12:40:35.043478+00:00,False,,,[]
2025-02-26 02:59:00,dstone,65.78.197.82,"North Allen, Gambia",Possible Brute Force Success,58.19,MEDIUM,41.94,0,"['High number of failed login attempts', 'Login attempt occurred during unusual hours', 'Device change detected', 'High threat level detected', 'ML anomaly model did not strongly confirm behavioral abnormality']","Force password reset, terminate active sessions, and escalate to L2 analyst.",Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Force Password Reset,Password reset was simulated for user dstone.,2026-07-03T12:40:35.052259+00:00,False,,,[]
2025-02-26 03:01:00,lrogers,163.240.248.87,"Port Alexis, New Zealand",Geo Risk Authentication,60.56,MEDIUM,65.6,0,"['Login attempt occurred during unusual hours', 'MFA is disabled', 'Suspicious activity flag detected', 'High threat level detected', 'ML anomaly model did not strongly confirm behavioral abnormality']",Trigger additional authentication challenge and verify login origin.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Step-Up Authentication,Additional authentication challenge was simulated for user lrogers.,2026-07-03T12:40:35.057230+00:00,False,,,[]
2025-02-26 03:17:00,brittany56,41.100.169.146,"Monroemouth, Andorra",Possible Session Hijacking,59.32,MEDIUM,58.31,1,"['Login attempt occurred during unusual hours', 'Device change detected', 'MFA is disabled', 'Expired token usage detected', 'Suspicious activity flag detected', 'ML anomaly model confirmed abnormal authentication behavior']","Terminate suspicious session, revoke session tokens, and request MFA re-authentication.",Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Session Revocation,Active session revocation was simulated for user brittany56.,2026-07-03T12:40:35.062429+00:00,False,,,[]
2025-02-26 03:32:00,ruizruth,91.146.141.210,"Port Jonathan, Cuba",Possible Brute Force Success,72.3,MEDIUM,48.01,0,"['High number of failed login attempts', 'Login attempt occurred during unusual hours', 'Expired token usage detected', 'Suspicious activity flag detected', 'High threat level detected', 'ML anomaly model did not strongly confirm behavioral abnormality']","Force password reset, terminate active sessions, and escalate to L2 analyst.",Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Force Password Reset,Password reset was simulated for user ruizruth.,2026-07-03T12:40:35.068062+00:00,False,,,[]
2025-02-26 03:50:00,courtneyjones,169.30.167.122,"South Rebecca, Kuwait",Brute Force Attempt,73.11,MEDIUM,56.07,0,"['High number of failed login attempts', 'Login attempt occurred during unusual hours', 'MFA is disabled', 'Expired token usage detected', 'High threat level detected', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 169.30.167.122 was added to simulated block list.,2026-07-03T12:40:35.072936+00:00,False,,,[]
2025-02-26 03:55:00,newtonethan,177.78.14.227,"Smithmouth, Chad",Brute Force Attempt,80.5,HIGH,39.95,0,"['High number of failed login attempts', 'Login attempt occurred during unusual hours', 'MFA is disabled', 'Expired token usage detected', 'High threat level detected', 'Blocked authentication attempt', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 177.78.14.227 was added to simulated block list.,2026-07-03T12:40:35.078372+00:00,True,SOC-AI-20260703124035079121-newtonethan-a90c75f6,reports/tickets/SOC-AI-20260703124035079121-newtonethan-a90c75f6.txt,[]
2025-02-26 04:02:00,zhobbs,101.5.225.38,"Sarahville, Jersey",Expired Session Abuse,61.58,MEDIUM,30.78,0,"['Login attempt occurred during unusual hours', 'MFA is disabled', 'Expired token usage detected', 'High threat level detected', 'Blocked authentication attempt', 'ML anomaly model did not strongly confirm behavioral abnormality']",Invalidate expired tokens and investigate token reuse attempts.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Session Revocation,Active session revocation was simulated for user zhobbs.,2026-07-03T12:40:35.085678+00:00,False,,,[]
2025-02-26 04:34:00,lauren28,198.111.229.238,"Bairdborough, Zambia",Brute Force Attempt,77.02,HIGH,57.54,1,"['High number of failed login attempts', 'Login attempt occurred during unusual hours', 'Device change detected', 'MFA is disabled', 'Expired token usage detected', 'Suspicious activity flag detected', 'Blocked authentication attempt', 'ML anomaly model confirmed abnormal authentication behavior']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 198.111.229.238 was added to simulated block list.,2026-07-03T12:40:35.091998+00:00,True,SOC-AI-20260703124035092666-lauren28-31874dce,reports/tickets/SOC-AI-20260703124035092666-lauren28-31874dce.txt,[]
2025-02-26 04:36:00,samuelferguson,180.109.108.10,"West Cassandramouth, Turkmenistan",Brute Force Attempt,65.07,MEDIUM,20.68,0,"['High number of failed login attempts', 'Login attempt occurred during unusual hours', 'MFA is disabled', 'Suspicious activity flag detected', 'Blocked authentication attempt', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 180.109.108.10 was added to simulated block list.,2026-07-03T12:40:35.098630+00:00,False,,,[]
2025-02-26 04:44:00,karengarcia,50.30.0.95,"Brittanystad, Cyprus",Brute Force Attempt,67.58,MEDIUM,45.81,0,"['High number of failed login attempts', 'Login attempt occurred during unusual hours', 'MFA is disabled', 'Expired token usage detected', 'Suspicious activity flag detected', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 50.30.0.95 was added to simulated block list.,2026-07-03T12:40:35.104414+00:00,False,,,[]
2025-02-26 04:52:00,brichards,90.39.217.253,"Castroside, El Salvador",Brute Force Attempt,56.98,MEDIUM,29.76,0,"['High number of failed login attempts', 'Login attempt occurred during unusual hours', 'Expired token usage detected', 'High threat level detected', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 90.39.217.253 was added to simulated block list.,2026-07-03T12:40:35.108970+00:00,False,,,[]
2025-02-26 05:33:00,trobles,218.175.4.17,"Lake Davidhaven, Ecuador",Possible Brute Force Success,73.19,MEDIUM,56.87,0,"['High number of failed login attempts', 'Login attempt occurred during unusual hours', 'MFA is disabled', 'Expired token usage detected', 'High threat level detected', 'ML anomaly model did not strongly confirm behavioral abnormality']","Force password reset, terminate active sessions, and escalate to L2 analyst.",Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Force Password Reset,Password reset was simulated for user trobles.,2026-07-03T12:40:35.113973+00:00,False,,,[]
2025-02-26 05:39:00,guerrerojenny,122.99.8.114,"East Damonberg, Faroe Islands",Possible Brute Force Success,70.42,MEDIUM,29.19,0,"['High number of failed login attempts', 'Login attempt occurred during unusual hours', 'Expired token usage detected', 'Suspicious activity flag detected', 'High threat level detected', 'ML anomaly model did not strongly confirm behavioral abnormality']","Force password reset, terminate active sessions, and escalate to L2 analyst.",Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Force Password Reset,Password reset was simulated for user guerrerojenny.,2026-07-03T12:40:35.119101+00:00,False,,,[]
2025-02-26 08:27:00,oleach,68.159.249.152,"West Jeremychester, Norfolk Island",Brute Force Attempt,60.84,MEDIUM,23.36,0,"['High number of failed login attempts', 'MFA is disabled', 'Expired token usage detected', 'High threat level detected', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 68.159.249.152 was added to simulated block list.,2026-07-03T12:40:35.132812+00:00,False,,,[]
2025-02-26 10:56:00,victoriawilliams,138.179.4.132,"Port Scott, United States Minor Outlying Islands",Possible Session Hijacking,59.0,MEDIUM,49.99,0,"['Device change detected', 'MFA is disabled', 'Expired token usage detected', 'Suspicious activity flag detected', 'Blocked authentication attempt', 'ML anomaly model did not strongly confirm behavioral abnormality']","Terminate suspicious session, revoke session tokens, and request MFA re-authentication.",Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Session Revocation,Active session revocation was simulated for user victoriawilliams.,2026-07-03T12:40:35.140858+00:00,False,,,[]
2025-02-26 11:31:00,brittney27,81.43.19.17,"Montgomeryfurt, Israel",Brute Force Attempt,62.57,MEDIUM,40.66,0,"['High number of failed login attempts', 'MFA is disabled', 'High threat level detected', 'Blocked authentication attempt', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 81.43.19.17 was added to simulated block list.,2026-07-03T12:40:35.145992+00:00,False,,,[]
2025-02-26 12:35:00,lpatterson,169.146.21.142,"Lake Nicholas, Gambia",Brute Force Attempt,60.41,MEDIUM,19.08,0,"['High number of failed login attempts', 'MFA is disabled', 'Expired token usage detected', 'High threat level detected', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 169.146.21.142 was added to simulated block list.,2026-07-03T12:40:35.151087+00:00,False,,,[]
2025-02-26 13:23:00,lamjoseph,138.44.79.157,"Bethanyton, South Africa",Brute Force Attempt,60.64,MEDIUM,66.41,0,"['High number of failed login attempts', 'MFA is disabled', 'Suspicious activity flag detected', 'Blocked authentication attempt', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 138.44.79.157 was added to simulated block list.,2026-07-03T12:40:35.157052+00:00,False,,,[]
2025-02-26 14:29:00,jmiles,185.188.159.108,"Port Stevenview, Holy See (Vatican City State)",Possible Brute Force Success,62.09,MEDIUM,35.87,0,"['High number of failed login attempts', 'Expired token usage detected', 'Suspicious activity flag detected', 'High threat level detected', 'ML anomaly model did not strongly confirm behavioral abnormality']","Force password reset, terminate active sessions, and escalate to L2 analyst.",Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Force Password Reset,Password reset was simulated for user jmiles.,2026-07-03T12:40:35.167903+00:00,False,,,[]
2025-02-26 15:07:00,cholder,162.62.145.209,"West Williamton, Honduras",Brute Force Attempt,58.55,MEDIUM,45.5,0,"['High number of failed login attempts', 'Expired token usage detected', 'High threat level detected', 'Blocked authentication attempt', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 162.62.145.209 was added to simulated block list.,2026-07-03T12:40:35.174137+00:00,False,,,[]
2025-02-26 16:32:00,hodgesdaniel,185.85.19.66,"New Jasonshire, Saint Helena",Brute Force Attempt,64.22,MEDIUM,12.2,0,"['High number of failed login attempts', 'MFA is disabled', 'Expired token usage detected', 'Suspicious activity flag detected', 'Blocked authentication attempt', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 185.85.19.66 was added to simulated block list.,2026-07-03T12:40:35.180112+00:00,False,,,[]
2025-02-26 17:20:00,ihill,209.205.239.212,"East Justinstad, Vietnam",Possible Brute Force Success,73.74,MEDIUM,17.37,0,"['High number of failed login attempts', 'MFA is disabled', 'Expired token usage detected', 'Suspicious activity flag detected', 'High threat level detected', 'ML anomaly model did not strongly confirm behavioral abnormality']","Force password reset, terminate active sessions, and escalate to L2 analyst.",Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Force Password Reset,Password reset was simulated for user ihill.,2026-07-03T12:40:35.184885+00:00,False,,,[]
2025-02-26 18:52:00,nmyers,57.230.147.100,"Lake Bridget, Cambodia",Brute Force Attempt,61.57,MEDIUM,30.71,0,"['High number of failed login attempts', 'Expired token usage detected', 'Suspicious activity flag detected', 'High threat level detected', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 57.230.147.100 was added to simulated block list.,2026-07-03T12:40:35.196508+00:00,False,,,[]
